# SignalP-5.0	Organism: Eukarya	Timestamp: 20200731045219
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
Cre09.g399650.t1.1	OTHER	0.001134	0.998866	
Cre09.g399650.t2.1	OTHER	0.001134	0.998866	
Cre09.g416750.t1.2	OTHER	0.001772	0.998228	
Cre09.g390578.t1.1	OTHER	0.001511	0.998489	
Cre09.g394139.t1.1	OTHER	0.001423	0.998577	
Cre09.g399775.t1.1	OTHER	0.000829	0.999171	
Cre09.g401700.t1.2	OTHER	0.003704	0.996296	
Cre09.g386149.t1.1	OTHER	0.002780	0.997220	
Cre09.g386149.t2.1	OTHER	0.002780	0.997220	
Cre09.g393954.t1.1	OTHER	0.000669	0.999331	
Cre09.g389500.t1.1	OTHER	0.035556	0.964444	
Cre09.g389500.t2.1	OTHER	0.035556	0.964444	
Cre09.g403441.t1.1	OTHER	0.001183	0.998817	
Cre09.g409350.t1.2	OTHER	0.004473	0.995527	
Cre09.g403145.t1.1	OTHER	0.000478	0.999522	
Cre09.g399104.t1.1	OTHER	0.000708	0.999292	
Cre09.g402601.t1.1	OTHER	0.000815	0.999185	
Cre09.g386250.t1.2	OTHER	0.001254	0.998746	
Cre09.g408700.t1.2	OTHER	0.002388	0.997612	
Cre09.g397500.t1.2	OTHER	0.001049	0.998951	
Cre09.g411150.t1.1	SP(Sec/SPI)	0.800588	0.199412	CS pos: 28-29. ANA-SA. Pr: 0.5496
Cre09.g393200.t1.2	OTHER	0.042240	0.957760	
Cre09.g406650.t1.2	OTHER	0.007940	0.992060	
Cre09.g407600.t1.2	OTHER	0.003830	0.996170	
Cre09.g395547.t1.1	OTHER	0.000903	0.999097	
Cre09.g395547.t2.1	OTHER	0.000903	0.999097	
Cre09.g395547.t3.1	OTHER	0.000903	0.999097	
Cre09.g386730.t1.1	OTHER	0.002275	0.997725	
Cre09.g403000.t1.1	OTHER	0.294300	0.705700	
Cre09.g388150.t1.2	OTHER	0.000819	0.999181	
Cre09.g399350.t1.1	OTHER	0.020983	0.979017	
Cre09.g387600.t1.2	OTHER	0.000448	0.999552	
Cre09.g398900.t1.1	SP(Sec/SPI)	0.934675	0.065325	CS pos: 29-30. ANA-QC. Pr: 0.7094
Cre09.g398550.t1.2	OTHER	0.001061	0.998939	
Cre09.g392000.t1.1	OTHER	0.000621	0.999379	
Cre09.g392000.t2.1	OTHER	0.000621	0.999379	
Cre09.g416500.t1.2	OTHER	0.001519	0.998481	
Cre09.g411250.t1.1	OTHER	0.001124	0.998876	
Cre09.g404900.t1.1	SP(Sec/SPI)	0.998080	0.001920	CS pos: 20-21. AAG-KT. Pr: 0.7458
Cre09.g393000.t1.1	OTHER	0.010106	0.989894	
Cre09.g408676.t1.1	OTHER	0.003893	0.996107	
Cre09.g398400.t1.2	OTHER	0.000560	0.999440	
Cre09.g393551.t1.1	OTHER	0.001010	0.998990	
Cre09.g390350.t1.1	SP(Sec/SPI)	0.986575	0.013425	CS pos: 27-28. AAA-LP. Pr: 0.7165
Cre09.g397800.t1.2	OTHER	0.004428	0.995572	
Cre09.g395400.t1.1	OTHER	0.001332	0.998668	
Cre09.g403350.t1.1	OTHER	0.088932	0.911068	
Cre09.g415850.t1.2	OTHER	0.005261	0.994739	
Cre09.g403050.t1.1	OTHER	0.000749	0.999251	
Cre09.g410332.t1.2	OTHER	0.001386	0.998614	
Cre09.g394250.t1.2	SP(Sec/SPI)	0.845456	0.154544	CS pos: 19-20. SAA-SG. Pr: 0.4068
Cre09.g401478.t1.1	OTHER	0.039793	0.960207	
Cre09.g401812.t1.1	OTHER	0.003970	0.996030	
Cre09.g401812.t2.1	OTHER	0.003970	0.996030	
Cre09.g389912.t1.1	OTHER	0.001515	0.998485	
Cre09.g400034.t1.1	OTHER	0.002073	0.997927	
Cre09.g391282.t1.1	OTHER	0.003134	0.996866	
Cre09.g393358.t1.1	OTHER	0.000880	0.999120	
Cre09.g398555.t1.1	OTHER	0.020985	0.979015	
Cre09.g386300.t1.2	OTHER	0.004055	0.995945	
Cre09.g411350.t1.1	OTHER	0.000793	0.999207	
Cre09.g395028.t1.1	OTHER	0.002819	0.997181	
Cre09.g404450.t1.1	OTHER	0.005717	0.994283	
Cre09.g417037.t1.1	OTHER	0.001461	0.998539	
Cre09.g396661.t1.1	OTHER	0.000143	0.999857	
Cre09.g387400.t1.1	OTHER	0.003275	0.996725	
Cre09.g401500.t1.1	OTHER	0.075799	0.924201	
Cre09.g397475.t1.1	OTHER	0.002831	0.997169	
Cre09.g395621.t1.1	OTHER	0.001049	0.998951	
Cre09.g403650.t1.1	OTHER	0.002432	0.997568	
Cre09.g398512.t1.1	OTHER	0.450346	0.549654	
Cre09.g398512.t2.1	OTHER	0.450346	0.549654	
Cre09.g393247.t1.1	SP(Sec/SPI)	0.890796	0.109204	CS pos: 29-30. VAA-QY. Pr: 0.7398
Cre09.g398983.t1.1	OTHER	0.002172	0.997828	
Cre09.g386740.t1.1	OTHER	0.000974	0.999026	
Cre09.g394213.t1.1	OTHER	0.000562	0.999438	
Cre09.g390208.t1.1	OTHER	0.001031	0.998969	
Cre09.g390000.t1.2	OTHER	0.000540	0.999460	
Cre09.g401552.t1.1	OTHER	0.001981	0.998019	
Cre09.g401552.t2.1	OTHER	0.001310	0.998690	
Cre09.g408600.t1.2	OTHER	0.002179	0.997821	
Cre09.g390726.t1.1	OTHER	0.001169	0.998831	
Cre09.g406851.t1.1	OTHER	0.000886	0.999114	
Cre09.g388450.t1.1	OTHER	0.010367	0.989633	
Cre09.g416200.t1.2	OTHER	0.000623	0.999377	
Cre09.g394100.t1.2	OTHER	0.003224	0.996776	
Cre09.g392650.t1.2	OTHER	0.003335	0.996665	
Cre09.g386737.t1.1	SP(Sec/SPI)	0.993313	0.006687	CS pos: 19-20. ASG-YR. Pr: 0.7293
Cre09.g386900.t1.2	OTHER	0.000559	0.999441	
Cre09.g398475.t1.1	SP(Sec/SPI)	0.518770	0.481230	CS pos: 21-22. VLA-QS. Pr: 0.1709
Cre09.g396401.t1.1	OTHER	0.001197	0.998803	
Cre09.g392840.t1.1	OTHER	0.001138	0.998862	
Cre09.g392840.t2.1	OTHER	0.001138	0.998862	
Cre09.g413200.t1.1	OTHER	0.000825	0.999175	
Cre09.g413200.t2.1	OTHER	0.000825	0.999175	
Cre09.g388000.t1.2	OTHER	0.000818	0.999182	
Cre09.g413950.t1.1	OTHER	0.000924	0.999076	
Cre09.g406448.t1.1	OTHER	0.015643	0.984357	
Cre09.g396000.t1.2	OTHER	0.002628	0.997372	
Cre09.g397697.t1.1	OTHER	0.001330	0.998670	
Cre09.g398250.t1.1	OTHER	0.005938	0.994062	
Cre09.g407700.t1.2	SP(Sec/SPI)	0.945489	0.054511	CS pos: 20-21. AGA-LQ. Pr: 0.4954
Cre09.g388467.t1.1	OTHER	0.000901	0.999099	
Cre09.g393400.t1.2	OTHER	0.000442	0.999558	
Cre09.g406300.t1.2	OTHER	0.001215	0.998785	
Cre09.g400450.t1.1	SP(Sec/SPI)	0.981434	0.018566	CS pos: 24-25. SSA-QV. Pr: 0.8954
Cre09.g400450.t2.1	SP(Sec/SPI)	0.981434	0.018566	CS pos: 24-25. SSA-QV. Pr: 0.8954
Cre09.g400450.t3.1	SP(Sec/SPI)	0.981434	0.018566	CS pos: 24-25. SSA-QV. Pr: 0.8954
Cre09.g414482.t1.1	OTHER	0.000455	0.999545	
Cre09.g387467.t1.1	OTHER	0.085482	0.914518	
Cre09.g394102.t1.1	OTHER	0.001735	0.998265	
Cre09.g387986.t2.1	OTHER	0.002262	0.997738	
Cre09.g387986.t1.1	OTHER	0.002262	0.997738	
Cre09.g386125.t1.1	OTHER	0.000645	0.999355	
Cre09.g417350.t1.1	OTHER	0.003426	0.996574	
Cre09.g402071.t1.1	SP(Sec/SPI)	0.943843	0.056157	CS pos: 30-31. ASG-SS. Pr: 0.4580
Cre09.g405500.t1.1	OTHER	0.000784	0.999216	
Cre09.g394806.t1.1	OTHER	0.002347	0.997653	
Cre09.g388097.t1.1	OTHER	0.071929	0.928071	
Cre09.g407950.t1.2	SP(Sec/SPI)	0.956222	0.043778	CS pos: 20-21. AGA-RK. Pr: 0.5786
Cre09.g387000.t1.2	OTHER	0.016861	0.983139	
Cre09.g388838.t1.1	OTHER	0.003939	0.996061	
Cre09.g388700.t1.1	OTHER	0.002605	0.997395	
Cre09.g399915.t1.1	OTHER	0.001507	0.998493	
Cre09.g397771.t1.1	OTHER	0.001734	0.998266	
Cre09.g391689.t1.1	OTHER	0.006858	0.993142	
Cre09.g389689.t1.1	OTHER	0.001304	0.998696	
Cre09.g404100.t1.2	OTHER	0.007784	0.992216	
Cre09.g391171.t1.1	OTHER	0.004720	0.995280	
Cre09.g392616.t1.1	SP(Sec/SPI)	0.993976	0.006024	CS pos: 17-18. ALA-SS. Pr: 0.5625
Cre09.g401182.t1.1	OTHER	0.004165	0.995835	
Cre09.g402150.t1.1	OTHER	0.002723	0.997277	
Cre09.g389650.t1.1	OTHER	0.000405	0.999595	
Cre09.g392105.t1.2	OTHER	0.414913	0.585087	
Cre09.g390504.t1.1	OTHER	0.001503	0.998497	
Cre09.g405800.t1.2	OTHER	0.001494	0.998506	
Cre09.g389100.t1.2	OTHER	0.001608	0.998392	
Cre09.g386173.t1.1	OTHER	0.015573	0.984427	
Cre09.g407150.t1.1	OTHER	0.001845	0.998155	
Cre09.g395362.t1.1	OTHER	0.001531	0.998469	
Cre09.g394695.t1.1	OTHER	0.001171	0.998829	
Cre09.g397031.t1.1	OTHER	0.005605	0.994395	
Cre09.g409650.t1.2	OTHER	0.007154	0.992846	
Cre09.g400627.t1.1	OTHER	0.000766	0.999234	
Cre09.g395473.t1.1	OTHER	0.000728	0.999272	
Cre09.g415300.t1.1	OTHER	0.000723	0.999277	
Cre09.g407373.t1.2	OTHER	0.001357	0.998643	
Cre09.g408300.t1.2	OTHER	0.000650	0.999350	
Cre09.g390023.t1.1	OTHER	0.000629	0.999371	
Cre09.g410050.t1.2	OTHER	0.001080	0.998920	
Cre09.g405200.t1.2	OTHER	0.000737	0.999263	
Cre09.g392867.t1.1	OTHER	0.157869	0.842131	
Cre09.g399402.t1.1	OTHER	0.004207	0.995793	
Cre09.g399402.t2.1	OTHER	0.004207	0.995793	
Cre09.g400100.t1.1	OTHER	0.001013	0.998987	
Cre09.g396846.t1.1	OTHER	0.035580	0.964420	
Cre09.g399663.t1.1	OTHER	0.001000	0.999000	
Cre09.g399663.t2.1	OTHER	0.001000	0.999000	
Cre09.g387060.t1.1	OTHER	0.004384	0.995616	
Cre09.g403034.t1.1	OTHER	0.001945	0.998055	
Cre09.g395550.t1.1	OTHER	0.072709	0.927291	
Cre09.g399601.t1.1	OTHER	0.001702	0.998298	
Cre09.g402100.t1.2	OTHER	0.000720	0.999280	
Cre09.g397327.t1.1	OTHER	0.000514	0.999486	
Cre09.g389350.t1.1	OTHER	0.001847	0.998153	
Cre09.g409200.t1.2	OTHER	0.000850	0.999150	
Cre09.g389282.t1.1	OTHER	0.000542	0.999458	
Cre09.g413400.t1.1	OTHER	0.008014	0.991986	
Cre09.g402500.t1.2	OTHER	0.000236	0.999764	
Cre09.g404700.t1.1	OTHER	0.000675	0.999325	
Cre09.g407050.t1.2	SP(Sec/SPI)	0.823304	0.176696	CS pos: 19-20. LQG-RV. Pr: 0.3569
Cre09.g389763.t1.1	OTHER	0.072683	0.927317	
Cre09.g402441.t1.1	OTHER	0.038393	0.961607	
Cre09.g402219.t1.1	SP(Sec/SPI)	0.587946	0.412054	CS pos: 45-46. ANA-AE. Pr: 0.5542
Cre09.g402219.t2.1	SP(Sec/SPI)	0.587946	0.412054	CS pos: 45-46. ANA-AE. Pr: 0.5542
Cre09.g386757.t1.1	OTHER	0.001311	0.998689	
Cre09.g386753.t1.1	OTHER	0.000309	0.999691	
Cre09.g399000.t1.1	OTHER	0.001913	0.998087	
Cre09.g395950.t1.2	OTHER	0.008420	0.991580	
Cre09.g399178.t1.1	OTHER	0.001167	0.998833	
Cre09.g397350.t1.1	OTHER	0.000328	0.999672	
Cre09.g402750.t1.2	OTHER	0.001067	0.998933	
Cre09.g387700.t1.2	OTHER	0.003653	0.996347	
Cre09.g388689.t1.1	SP(Sec/SPI)	0.972753	0.027247	CS pos: 28-29. AYG-QQ. Pr: 0.4449
Cre09.g397919.t1.1	OTHER	0.003636	0.996364	
Cre09.g412201.t1.1	OTHER	0.001283	0.998717	
Cre09.g412201.t2.1	OTHER	0.002654	0.997346	
Cre09.g395646.t1.2	OTHER	0.002772	0.997228	
Cre09.g409750.t1.1	OTHER	0.009111	0.990889	
Cre09.g387912.t1.1	OTHER	0.000964	0.999036	
Cre09.g403108.t1.1	OTHER	0.003784	0.996216	
Cre09.g405105.t1.1	OTHER	0.001634	0.998366	
Cre09.g401800.t1.1	SP(Sec/SPI)	0.550281	0.449719	CS pos: 48-49. IGA-AE. Pr: 0.2101
Cre09.g395100.t1.2	OTHER	0.001316	0.998684	
Cre09.g412750.t1.2	OTHER	0.000499	0.999501	
Cre09.g390750.t1.1	SP(Sec/SPI)	0.925345	0.074655	CS pos: 22-23. QYA-LR. Pr: 0.3605
Cre09.g413425.t1.1	OTHER	0.000614	0.999386	
Cre09.g397400.t1.2	OTHER	0.001207	0.998793	
Cre09.g411050.t1.1	OTHER	0.004817	0.995183	
Cre09.g402849.t1.1	OTHER	0.001240	0.998760	
Cre09.g397050.t1.1	OTHER	0.007967	0.992033	
Cre09.g398067.t1.1	OTHER	0.000906	0.999094	
Cre09.g397052.t1.1	OTHER	0.002648	0.997352	
Cre09.g398734.t1.1	OTHER	0.002006	0.997994	
Cre09.g394658.t1.1	OTHER	0.000546	0.999454	
Cre09.g386137.t1.1	OTHER	0.002528	0.997472	
Cre09.g409550.t1.1	OTHER	0.004824	0.995176	
Cre09.g409500.t1.2	OTHER	0.001494	0.998506	
Cre09.g404950.t1.2	OTHER	0.001115	0.998885	
Cre09.g398993.t1.1	OTHER	0.001625	0.998375	
Cre09.g396809.t1.1	OTHER	0.000850	0.999150	
Cre30.g758197.t1.1	OTHER	0.009227	0.990773	
Cre30.g758297.t1.1	OTHER	0.010569	0.989431	
Cre30.g757997.t1.1	OTHER	0.007602	0.992398	
Cre30.g758247.t1.1	OTHER	0.007644	0.992356	
Cre30.g758147.t1.1	OTHER	0.040352	0.959648	
Cre30.g758097.t1.1	OTHER	0.000570	0.999430	
Cre30.g758047.t1.1	OTHER	0.003379	0.996621	
Cre31.g758447.t1.1	OTHER	0.021263	0.978737	
Cre31.g758347.t1.1	OTHER	0.001122	0.998878	
Cre31.g758497.t1.1	OTHER	0.002054	0.997946	
Cre31.g758397.t1.1	OTHER	0.002274	0.997726	
Cre40.g760247.t1.1	OTHER	0.004593	0.995407	
Cre40.g760147.t1.1	OTHER	0.000671	0.999329	
Cre40.g760197.t1.1	OTHER	0.000961	0.999039	
Cre35.g759447.t1.1	OTHER	0.004678	0.995322	
Cre35.g759347.t1.1	OTHER	0.000912	0.999088	
Cre35.g759397.t1.1	OTHER	0.065571	0.934429	
Cre35.g759297.t1.1	OTHER	0.132557	0.867443	
Cre35.g759497.t1.1	OTHER	0.005892	0.994108	
Cre35.g759247.t1.1	OTHER	0.296637	0.703363	
Cre33.g758847.t1.1	SP(Sec/SPI)	0.988817	0.011183	CS pos: 25-26. ISA-QQ. Pr: 0.7356
Cre33.g758997.t1.1	OTHER	0.009167	0.990833	
Cre33.g758897.t1.1	OTHER	0.000659	0.999341	
Cre33.g758897.t2.1	OTHER	0.000659	0.999341	
Cre33.g759047.t1.1	OTHER	0.000800	0.999200	
Cre33.g758947.t1.1	OTHER	0.000592	0.999408	
Cre17.g705750.t1.2	OTHER	0.007775	0.992225	
Cre17.g716451.t1.2	OTHER	0.001262	0.998738	
Cre17.g715350.t1.2	OTHER	0.001543	0.998457	
Cre17.g715350.t2.1	OTHER	0.001543	0.998457	
Cre17.g715400.t1.1	OTHER	0.002063	0.997937	
Cre17.g703700.t1.1	OTHER	0.004090	0.995910	
Cre17.g746497.t1.1	OTHER	0.000766	0.999234	
Cre17.g712771.t1.1	OTHER	0.002771	0.997229	
Cre17.g727900.t1.1	OTHER	0.007907	0.992093	
Cre17.g741700.t1.1	OTHER	0.057308	0.942692	
Cre17.g731450.t1.1	OTHER	0.053776	0.946224	
Cre17.g731700.t1.1	SP(Sec/SPI)	0.616430	0.383570	CS pos: 18-19. CQA-AR. Pr: 0.4266
Cre17.g739050.t1.1	OTHER	0.014771	0.985229	
Cre17.g728700.t1.1	OTHER	0.000758	0.999242	
Cre17.g731500.t1.2	OTHER	0.011755	0.988245	
Cre17.g712742.t1.2	OTHER	0.000612	0.999388	
Cre17.g747297.t1.1	OTHER	0.033901	0.966099	
Cre17.g702850.t1.1	OTHER	0.002658	0.997342	
Cre17.g719651.t1.1	OTHER	0.002733	0.997267	
Cre17.g737800.t1.2	OTHER	0.001157	0.998843	
Cre17.g719500.t1.1	OTHER	0.000880	0.999120	
Cre17.g696300.t1.1	OTHER	0.000910	0.999090	
Cre17.g709900.t1.1	OTHER	0.011074	0.988926	
Cre17.g709900.t2.1	OTHER	0.011074	0.988926	
Cre17.g726526.t1.1	OTHER	0.009182	0.990818	
Cre17.g698903.t1.2	OTHER	0.000838	0.999162	
Cre17.g724500.t1.1	OTHER	0.035016	0.964984	
Cre17.g720850.t1.2	OTHER	0.000402	0.999598	
Cre17.g713600.t1.1	OTHER	0.004970	0.995030	
Cre17.g737250.t1.2	OTHER	0.000206	0.999794	
Cre17.g742050.t1.2	OTHER	0.001979	0.998021	
Cre17.g719750.t1.1	OTHER	0.090992	0.909008	
Cre17.g697900.t1.1	OTHER	0.002910	0.997090	
Cre17.g739466.t1.2	OTHER	0.000840	0.999160	
Cre17.g700300.t1.1	OTHER	0.002467	0.997533	
Cre17.g715653.t1.2	OTHER	0.001650	0.998350	
Cre17.g724276.t1.1	OTHER	0.002556	0.997444	
Cre17.g717350.t1.2	OTHER	0.000589	0.999411	
Cre17.g701050.t1.2	OTHER	0.001676	0.998324	
Cre17.g707350.t1.2	OTHER	0.001641	0.998359	
Cre17.g729400.t1.2	OTHER	0.003958	0.996042	
Cre17.g722500.t1.2	OTHER	0.000360	0.999640	
Cre17.g729900.t1.2	OTHER	0.001616	0.998384	
Cre17.g739650.t1.2	OTHER	0.000857	0.999143	
Cre17.g711700.t1.2	OTHER	0.000731	0.999269	
Cre17.g736400.t1.1	OTHER	0.001665	0.998335	
Cre17.g703976.t1.1	OTHER	0.004974	0.995026	
Cre17.g704100.t1.2	SP(Sec/SPI)	0.973934	0.026066	CS pos: 18-19. VVG-EP. Pr: 0.4212
Cre17.g733752.t1.1	OTHER	0.008038	0.991962	
Cre17.g712000.t1.1	OTHER	0.000299	0.999701	
Cre17.g697200.t1.1	OTHER	0.002298	0.997702	
Cre17.g734050.t1.1	OTHER	0.001936	0.998064	
Cre17.g708800.t1.1	OTHER	0.001293	0.998707	
Cre17.g706300.t1.1	OTHER	0.000804	0.999196	
Cre17.g738632.t1.2	OTHER	0.000371	0.999629	
Cre17.g704802.t1.1	OTHER	0.010331	0.989669	
Cre17.g730400.t1.1	OTHER	0.008188	0.991812	
Cre17.g699100.t1.1	OTHER	0.001659	0.998341	
Cre17.g696400.t1.1	OTHER	0.001985	0.998015	
Cre17.g745247.t1.1	OTHER	0.000471	0.999529	
Cre17.g742700.t1.1	OTHER	0.000555	0.999445	
Cre17.g742700.t2.1	OTHER	0.000555	0.999445	
Cre17.g725800.t1.2	OTHER	0.168843	0.831157	
Cre17.g714229.t1.2	OTHER	0.000955	0.999045	
Cre17.g721300.t1.2	OTHER	0.006604	0.993396	
Cre17.g701800.t1.1	OTHER	0.000893	0.999107	
Cre17.g722800.t1.2	OTHER	0.002189	0.997811	
Cre17.g698600.t1.1	OTHER	0.007458	0.992542	
Cre17.g711450.t1.1	OTHER	0.000648	0.999352	
Cre17.g718500.t1.1	OTHER	0.019976	0.980024	
Cre17.g736584.t1.1	OTHER	0.024807	0.975193	
Cre17.g740300.t1.1	OTHER	0.001245	0.998755	
Cre17.g701450.t1.1	OTHER	0.002552	0.997448	
Cre17.g714300.t1.2	OTHER	0.003428	0.996572	
Cre17.g727350.t1.2	OTHER	0.001517	0.998483	
Cre17.g718185.t1.2	OTHER	0.008155	0.991845	
Cre17.g708450.t1.1	SP(Sec/SPI)	0.734553	0.265447	CS pos: 36-37. ALS-QE. Pr: 0.6316
Cre17.g710700.t1.2	OTHER	0.002140	0.997860	
Cre17.g710700.t2.1	OTHER	0.002140	0.997860	
Cre17.g740550.t1.1	SP(Sec/SPI)	0.739544	0.260456	CS pos: 43-44. AHA-AT. Pr: 0.5430
Cre17.g722300.t1.1	SP(Sec/SPI)	0.994589	0.005411	CS pos: 26-27. AEA-AR. Pr: 0.9324
Cre17.g730150.t1.1	OTHER	0.008746	0.991254	
Cre17.g720400.t1.1	OTHER	0.002174	0.997826	
Cre17.g743697.t1.1	OTHER	0.073835	0.926165	
Cre17.g738700.t1.2	OTHER	0.001929	0.998071	
Cre17.g718468.t1.2	SP(Sec/SPI)	0.869017	0.130983	CS pos: 24-25. SKA-TT. Pr: 0.7029
Cre17.g735900.t1.1	OTHER	0.000775	0.999225	
Cre17.g717950.t1.2	SP(Sec/SPI)	0.999796	0.000204	CS pos: 19-20. ASA-QQ. Pr: 0.9231
Cre17.g717950.t2.1	SP(Sec/SPI)	0.999796	0.000204	CS pos: 19-20. ASA-QQ. Pr: 0.9231
Cre17.g732150.t1.2	OTHER	0.000521	0.999479	
Cre17.g710879.t1.2	OTHER	0.004983	0.995017	
Cre17.g699200.t1.2	OTHER	0.008188	0.991812	
Cre17.g710550.t1.2	OTHER	0.000372	0.999628	
Cre17.g719325.t1.1	OTHER	0.010775	0.989225	
Cre17.g699750.t1.1	OTHER	0.002008	0.997992	
Cre17.g746747.t1.1	OTHER	0.002862	0.997138	
Cre17.g722250.t1.1	OTHER	0.001729	0.998271	
Cre17.g740470.t1.1	OTHER	0.084937	0.915063	
Cre17.g720000.t1.1	OTHER	0.056092	0.943908	
Cre17.g723300.t1.1	OTHER	0.000513	0.999487	
Cre17.g697406.t1.2	OTHER	0.001970	0.998030	
Cre17.g738350.t1.2	OTHER	0.013548	0.986452	
Cre17.g733600.t1.1	OTHER	0.001072	0.998928	
Cre17.g733652.t1.1	OTHER	0.003650	0.996350	
Cre17.g714600.t1.2	OTHER	0.000468	0.999532	
Cre17.g700133.t1.1	OTHER	0.000531	0.999469	
Cre17.g713025.t1.1	SP(Sec/SPI)	0.929952	0.070048	CS pos: 24-25. CSA-IE. Pr: 0.7179
Cre17.g713025.t2.1	SP(Sec/SPI)	0.929952	0.070048	CS pos: 24-25. CSA-IE. Pr: 0.7179
Cre17.g702250.t1.1	OTHER	0.001385	0.998615	
Cre17.g728900.t1.2	OTHER	0.001619	0.998381	
Cre17.g730817.t1.1	OTHER	0.002278	0.997722	
Cre17.g730817.t2.1	OTHER	0.002278	0.997722	
Cre17.g721600.t1.1	OTHER	0.001262	0.998738	
Cre17.g738400.t1.2	OTHER	0.139652	0.860348	
Cre17.g743269.t1.1	OTHER	0.005820	0.994180	
Cre17.g697300.t1.1	OTHER	0.016979	0.983021	
Cre17.g745997.t1.1	OTHER	0.001911	0.998089	
Cre17.g722675.t1.1	OTHER	0.002766	0.997234	
Cre17.g708025.t1.1	OTHER	0.014544	0.985456	
Cre17.g703250.t1.2	OTHER	0.001283	0.998717	
Cre17.g735021.t1.1	OTHER	0.004068	0.995932	
Cre17.g735021.t2.1	OTHER	0.004068	0.995932	
Cre17.g703101.t1.1	OTHER	0.001520	0.998480	
Cre17.g736050.t1.2	OTHER	0.062608	0.937392	
Cre17.g703473.t1.1	OTHER	0.001385	0.998615	
Cre17.g741900.t2.1	OTHER	0.002069	0.997931	
Cre17.g741900.t1.1	OTHER	0.002069	0.997931	
Cre17.g724900.t1.2	OTHER	0.001695	0.998305	
Cre17.g734596.t1.1	OTHER	0.005050	0.994950	
Cre17.g707800.t1.2	OTHER	0.001847	0.998153	
Cre17.g732400.t1.1	OTHER	0.089579	0.910421	
Cre17.g713850.t1.1	OTHER	0.000635	0.999365	
Cre17.g716000.t1.2	OTHER	0.000941	0.999059	
Cre17.g732700.t1.2	OTHER	0.011503	0.988497	
Cre17.g738250.t1.1	OTHER	0.025478	0.974522	
Cre17.g747947.t1.1	OTHER	0.002309	0.997691	
Cre17.g717550.t1.2	OTHER	0.001413	0.998587	
Cre17.g744997.t1.1	OTHER	0.000509	0.999491	
Cre17.g707850.t1.2	OTHER	0.000484	0.999516	
Cre17.g705600.t1.2	OTHER	0.026853	0.973147	
Cre17.g712850.t1.1	SP(Sec/SPI)	0.981858	0.018142	CS pos: 22-23. AGG-AV. Pr: 0.3844
Cre17.g731850.t1.2	OTHER	0.000548	0.999452	
Cre17.g707500.t1.2	OTHER	0.002473	0.997527	
Cre17.g733050.t1.2	OTHER	0.013245	0.986755	
Cre17.g733050.t3.1	OTHER	0.000872	0.999128	
Cre17.g733050.t2.1	OTHER	0.013245	0.986755	
Cre17.g730483.t1.1	OTHER	0.001217	0.998783	
Cre17.g696900.t1.1	SP(Sec/SPI)	0.971091	0.028909	CS pos: 29-30. THA-VI. Pr: 0.8126
Cre17.g746597.t1.1	SP(Sec/SPI)	0.970658	0.029342	CS pos: 22-23. GFC-AR. Pr: 0.7818
Cre17.g746597.t2.1	SP(Sec/SPI)	0.970658	0.029342	CS pos: 22-23. GFC-AR. Pr: 0.7818
Cre17.g739350.t1.1	OTHER	0.353649	0.646351	
Cre17.g745347.t1.1	OTHER	0.005173	0.994827	
Cre17.g745347.t2.1	OTHER	0.005173	0.994827	
Cre17.g703350.t1.1	OTHER	0.023526	0.976474	
Cre17.g708200.t1.2	OTHER	0.000468	0.999532	
Cre17.g712300.t1.1	OTHER	0.005366	0.994634	
Cre17.g710200.t1.1	OTHER	0.003258	0.996742	
Cre17.g710200.t2.1	OTHER	0.001065	0.998935	
Cre17.g720700.t1.1	OTHER	0.000438	0.999562	
Cre17.g720700.t2.1	OTHER	0.000438	0.999562	
Cre17.g729050.t1.1	OTHER	0.008205	0.991795	
Cre17.g699000.t1.2	OTHER	0.000539	0.999461	
Cre17.g699000.t2.1	OTHER	0.001532	0.998468	
Cre17.g727801.t1.1	OTHER	0.036877	0.963123	
Cre17.g746097.t1.1	OTHER	0.003895	0.996105	
Cre17.g735700.t1.2	SP(Sec/SPI)	0.999653	0.000347	CS pos: 18-19. AFA-DC. Pr: 0.9702
Cre17.g725700.t1.1	OTHER	0.071338	0.928662	
Cre17.g725700.t2.1	OTHER	0.071338	0.928662	
Cre17.g725700.t3.1	OTHER	0.071338	0.928662	
Cre17.g700850.t1.2	OTHER	0.008903	0.991097	
Cre17.g720950.t1.1	OTHER	0.009427	0.990573	
Cre17.g736750.t1.1	OTHER	0.000515	0.999485	
Cre17.g744047.t1.1	OTHER	0.003862	0.996138	
Cre17.g716200.t1.2	OTHER	0.012497	0.987503	
Cre17.g715550.t1.1	OTHER	0.001611	0.998389	
Cre17.g719550.t1.2	OTHER	0.000759	0.999241	
Cre17.g744647.t1.1	OTHER	0.011099	0.988901	
Cre17.g728976.t1.1	SP(Sec/SPI)	0.812242	0.187758	CS pos: 40-41. ALA-VA. Pr: 0.4509
Cre17.g733800.t1.1	OTHER	0.004262	0.995738	
Cre17.g741400.t1.1	OTHER	0.003693	0.996307	
Cre17.g734628.t1.1	OTHER	0.001912	0.998088	
Cre17.g696700.t1.2	SP(Sec/SPI)	0.997053	0.002947	CS pos: 21-22. ALA-RD. Pr: 0.9138
Cre17.g707250.t1.2	OTHER	0.027907	0.972093	
Cre17.g711100.t1.1	OTHER	0.001694	0.998306	
