Protein,Prediction,SP(Sec/SPI),OTHER,CS Position
AN6682,OTHER,0.002112,0.9978879999999999,
AN6683,OTHER,0.046781,0.953219,
AN6684,OTHER,0.0035189999999999996,0.996481,
AN6685,SP(Sec/SPI),0.881001,0.11899900000000001,CS pos: 31-32. ASA-LS. Pr: 0.6160
AN6686,SP(Sec/SPI),0.949993,0.050006999999999996,CS pos: 19-20. VVG-RP. Pr: 0.7460
AN6687,OTHER,0.000426,0.999574,
AN6688,OTHER,0.001827,0.998173,
AN6689,OTHER,0.002935,0.997065,
AN6690,OTHER,0.008048999999999999,0.991951,
AN6691,OTHER,0.000215,0.999785,
AN6692,OTHER,0.001289,0.998711,
AN6693,OTHER,0.011925,0.988075,
AN6694,OTHER,0.000487,0.9995129999999999,
AN11898,OTHER,0.0018280000000000002,0.998172,
AN6695,OTHER,0.000144,0.999856,
AN6696,OTHER,0.002611,0.997389,
AN6697,SP(Sec/SPI),0.957462,0.042538,CS pos: 18-19. AAA-AQ. Pr: 0.4861
AN6698,OTHER,0.0007469999999999999,0.9992530000000001,
AN6699,OTHER,0.00312,0.9968799999999999,
AN6700,OTHER,0.002633,0.997367,
AN6701,OTHER,0.005771,0.9942290000000001,
AN6702,OTHER,0.0028829999999999997,0.997117,
AN6703,OTHER,0.001025,0.998975,
AN6704,OTHER,0.000714,0.999286,
AN6705,OTHER,0.0006799999999999999,0.9993200000000001,
AN6706,OTHER,0.000425,0.999575,
AN6707,OTHER,0.002059,0.997941,
AN6708,OTHER,0.001467,0.998533,
AN6709,OTHER,0.000442,0.999558,
AN6710,OTHER,0.0018170000000000003,0.998183,
AN6711,OTHER,0.0024649999999999997,0.9975350000000001,
AN11899,OTHER,0.015757,0.984243,
AN6712,OTHER,0.000598,0.999402,
AN6713,OTHER,0.000892,0.999108,
AN6714,OTHER,0.000627,0.999373,
AN6715,OTHER,0.000354,0.9996459999999999,
AN6716,OTHER,0.0006259999999999999,0.999374,
AN10847,OTHER,0.000397,0.999603,
AN11900,OTHER,0.001911,0.9980889999999999,
AN6717,OTHER,0.001265,0.998735,
AN6718,OTHER,0.000306,0.9996940000000001,
AN6719,OTHER,0.000936,0.999064,
AN10853,OTHER,0.004136,0.995864,
AN11901,OTHER,0.000518,0.999482,
AN10849,OTHER,0.001637,0.9983629999999999,
AN10844,OTHER,0.003039,0.9969610000000001,
AN6721,OTHER,0.000942,0.999058,
AN10848,OTHER,0.0009029999999999999,0.9990969999999999,
AN10845,OTHER,0.000782,0.999218,
AN6723,OTHER,0.003361,0.9966389999999999,
AN6724,OTHER,0.004392,0.9956079999999999,
AN6725,OTHER,0.004013,0.9959870000000001,
AN6726,OTHER,0.0008,0.9992,
AN6727,OTHER,0.00023500000000000002,0.999765,
AN6728,OTHER,0.0019320000000000001,0.9980680000000001,
AN6729,OTHER,0.00175,0.99825,
AN6730,OTHER,0.001847,0.9981530000000001,
AN6731,OTHER,0.0006259999999999999,0.999374,
AN10851,OTHER,0.05726799999999999,0.942732,
AN6732,OTHER,0.00047599999999999997,0.999524,
AN6733,OTHER,0.00283,0.9971700000000001,
AN6734,OTHER,0.002121,0.9978790000000001,
AN6735,OTHER,0.016906,0.983094,
AN11902,OTHER,0.00032599999999999996,0.999674,
AN6736,SP(Sec/SPI),0.937783,0.062216999999999995,CS pos: 17-18. VSA-RN. Pr: 0.5916
AN6737,OTHER,0.0015140000000000002,0.9984860000000001,
AN6738,OTHER,0.00125,0.99875,
AN6739,OTHER,0.0018620000000000002,0.998138,
AN6740,OTHER,0.294718,0.705282,
AN6741,OTHER,0.000874,0.9991260000000001,
AN6742,OTHER,0.0037270000000000003,0.996273,
AN11903,OTHER,0.0009880000000000002,0.9990120000000001,
AN11904,OTHER,0.001132,0.998868,
AN6744,OTHER,0.0018559999999999998,0.998144,
AN6745,OTHER,0.0009029999999999999,0.9990969999999999,
AN6746,OTHER,0.003002,0.9969979999999999,
AN6747,OTHER,0.0009339999999999999,0.999066,
AN6748,SP(Sec/SPI),0.9622860000000001,0.037714,CS pos: 24-25. CLA-AA. Pr: 0.5511
AN6749,OTHER,0.001019,0.9989809999999999,
AN6750,OTHER,0.007677,0.992323,
AN6751,OTHER,0.0010429999999999999,0.998957,
AN6752,OTHER,0.0010810000000000001,0.998919,
AN6753,OTHER,0.0028940000000000003,0.9971059999999999,
AN6754,OTHER,0.001393,0.998607,
AN6755,OTHER,0.00091,0.9990899999999999,
AN6756,OTHER,0.003824,0.9961760000000001,
AN6757,OTHER,0.001691,0.998309,
AN6758,OTHER,0.000109,0.999891,
AN6759,OTHER,0.000307,0.999693,
AN6760,OTHER,0.006224,0.993776,
AN6761,OTHER,0.001187,0.998813,
AN6762,OTHER,0.00134,0.99866,
AN11905,OTHER,0.007298999999999999,0.9927010000000001,
AN11906,OTHER,0.001068,0.9989319999999999,
AN6763,OTHER,0.05706900000000001,0.942931,
AN6764,OTHER,0.000858,0.999142,
AN6765,OTHER,0.000462,0.9995379999999999,
AN6766,OTHER,0.00053,0.9994700000000001,
AN6767,OTHER,0.0010199999999999999,0.99898,
AN6768,OTHER,0.00037200000000000004,0.9996280000000001,
AN6769,OTHER,0.0015480000000000001,0.998452,
AN6770,OTHER,0.095198,0.904802,
AN6771,SP(Sec/SPI),0.820358,0.179642,CS pos: 23-24. TFA-PY. Pr: 0.2469
AN6772,SP(Sec/SPI),0.8809600000000001,0.11904,CS pos: 16-17. AAA-QS. Pr: 0.6073
AN6773,SP(Sec/SPI),0.986833,0.013166999999999998,CS pos: 23-24. AQS-IP. Pr: 0.6753
AN6774,OTHER,0.011679,0.9883209999999999,
AN6775,OTHER,0.0005690000000000001,0.999431,
AN6776,OTHER,0.005077,0.994923,
AN6777,OTHER,0.000878,0.999122,
AN6778,OTHER,0.000789,0.9992110000000001,
AN6779,OTHER,0.32452800000000004,0.6754720000000001,
AN6780,OTHER,0.000921,0.999079,
AN6781,OTHER,0.0018399999999999998,0.99816,
AN6782,OTHER,0.002182,0.997818,
AN6783,OTHER,0.002421,0.9975790000000001,
AN6784,OTHER,0.0012490000000000001,0.998751,
AN6785,SP(Sec/SPI),0.74075,0.25925,CS pos: 30-31. AEA-SS. Pr: 0.3911
AN11527,SP(Sec/SPI),0.9638059999999999,0.036194,CS pos: 21-22. SLA-YP. Pr: 0.7241
AN6786,OTHER,0.0015789999999999999,0.9984209999999999,
AN6787,OTHER,0.002507,0.9974930000000001,
AN6788,OTHER,0.001303,0.998697,
AN6789,OTHER,0.005952000000000001,0.9940479999999999,
AN6790,OTHER,0.000909,0.999091,
AN11907,OTHER,0.00215,0.99785,
AN6791,OTHER,0.013106,0.986894,
AN6792,OTHER,0.0018809999999999999,0.9981190000000001,
AN6793,OTHER,0.001882,0.9981180000000001,
AN6794,OTHER,0.00046399999999999995,0.9995360000000001,
AN6795,SP(Sec/SPI),0.9979180000000001,0.002082,CS pos: 17-18. AQA-SP. Pr: 0.6722
AN6796,OTHER,0.036208,0.963792,
AN6797,OTHER,0.000651,0.9993489999999999,
AN6798,OTHER,0.000752,0.9992479999999999,
AN11908,OTHER,0.0019440000000000002,0.9980559999999999,
AN10846,OTHER,0.000517,0.999483,
AN6801,OTHER,0.007756,0.992244,
AN11979,SP(Sec/SPI),0.9869950000000001,0.013005000000000001,CS pos: 21-22. CLA-QT. Pr: 0.8749
AN6802,OTHER,0.00021400000000000002,0.9997860000000001,
AN6803,OTHER,0.00352,0.9964799999999999,
AN6804,OTHER,0.000724,0.999276,
AN11980,OTHER,0.001385,0.9986149999999999,
AN6805,OTHER,0.011691,0.988309,
AN6806,OTHER,0.035016000000000005,0.9649840000000001,
AN11981,SP(Sec/SPI),0.9950530000000001,0.004947,CS pos: 23-24. TKA-TG. Pr: 0.4499
AN11982,SP(Sec/SPI),0.949785,0.050214999999999996,CS pos: 19-20. SRA-IE. Pr: 0.8520
AN11983,OTHER,0.0011539999999999999,0.9988459999999999,
AN6808,OTHER,0.001187,0.998813,
AN6809,OTHER,0.000798,0.999202,
AN11984,OTHER,0.0012720000000000001,0.9987280000000001,
AN11985,OTHER,0.0007509999999999999,0.9992489999999999,
AN11986,OTHER,0.000524,0.999476,
AN6811,OTHER,0.001519,0.998481,
AN6812,OTHER,0.003488,0.9965120000000001,
AN6813,OTHER,0.0019210000000000002,0.998079,
AN6815,OTHER,0.001517,0.998483,
AN6816,OTHER,0.005427,0.9945729999999999,
AN6817,OTHER,0.000503,0.999497,
AN6818,OTHER,0.001342,0.998658,
AN6819,SP(Sec/SPI),0.966089,0.033911000000000004,CS pos: 17-18. AAA-QN. Pr: 0.6888
AN6820,OTHER,0.001732,0.998268,
AN11987,OTHER,0.27202800000000005,0.7279720000000001,
AN6821,OTHER,0.033274,0.966726,
AN6822,OTHER,0.00144,0.99856,
AN6823,OTHER,0.01253,0.9874700000000001,
AN6824,OTHER,0.0010949999999999998,0.9989049999999999,
AN6825,OTHER,0.001236,0.998764,
AN6826,OTHER,0.0008550000000000001,0.9991450000000001,
AN6827,OTHER,0.002215,0.997785,
AN6828,OTHER,0.002547,0.997453,
AN6829,OTHER,0.00044699999999999997,0.999553,
AN6830,OTHER,0.0025440000000000003,0.9974559999999999,
AN11988,OTHER,0.158644,0.841356,
AN6831,OTHER,0.0015220000000000001,0.9984780000000001,
AN6832,OTHER,0.004593,0.9954069999999999,
AN6833,SP(Sec/SPI),0.995667,0.004333,CS pos: 18-19. ALA-DP. Pr: 0.8750
AN6834,OTHER,0.0010119999999999999,0.9989879999999999,
AN6835,OTHER,0.0007509999999999999,0.9992489999999999,
AN6836,OTHER,0.0019420000000000001,0.998058,
AN6837,OTHER,0.001176,0.9988239999999999,
AN6838,OTHER,0.0025050000000000003,0.997495,
AN6839,OTHER,0.17304,0.82696,
AN11989,OTHER,0.0014039999999999999,0.9985959999999999,
AN6840,OTHER,0.003658,0.9963420000000001,
AN6841,OTHER,0.002595,0.9974049999999999,
AN6842,OTHER,0.000306,0.9996940000000001,
AN6843,OTHER,0.001222,0.998778,
AN6844,OTHER,0.001469,0.998531,
AN6845,OTHER,0.00032599999999999996,0.999674,
AN6846,OTHER,0.003432,0.996568,
AN6847,OTHER,0.004776,0.995224,
AN6848,OTHER,0.001036,0.998964,
AN6849,OTHER,0.151685,0.8483149999999999,
AN6850,OTHER,0.0016600000000000002,0.99834,
AN10854,OTHER,0.001419,0.9985809999999999,
AN10860,OTHER,0.0010789999999999999,0.998921,
AN6853,OTHER,0.004045,0.9959549999999999,
AN6854,OTHER,0.000566,0.999434,
AN10855,OTHER,0.000685,0.999315,
AN10857,OTHER,0.001924,0.9980760000000001,
AN6856,OTHER,0.000749,0.999251,
AN6857,OTHER,0.149803,0.850197,
AN6858,OTHER,0.003074,0.996926,
AN6859,OTHER,0.004579,0.9954209999999999,
AN6861,OTHER,0.044305000000000004,0.9556950000000001,
AN6862,OTHER,0.00024900000000000004,0.9997510000000001,
AN6863,OTHER,0.001019,0.9989809999999999,
AN6864,OTHER,0.001604,0.998396,
AN6865,OTHER,0.000999,0.999001,
AN6866,OTHER,0.000363,0.9996370000000001,
AN6867,OTHER,0.000685,0.999315,
AN6868,OTHER,0.000987,0.9990129999999999,
AN6869,SP(Sec/SPI),0.993173,0.006827,CS pos: 18-19. AAA-HS. Pr: 0.4124
AN6870,OTHER,0.003358,0.996642,
AN6871,OTHER,0.001615,0.9983850000000001,
AN6872,SP(Sec/SPI),0.995566,0.0044340000000000004,CS pos: 20-21. SQA-AD. Pr: 0.8846
AN6873,SP(Sec/SPI),0.9734870000000001,0.026513,CS pos: 26-27. ILA-RV. Pr: 0.8586
AN6874,OTHER,0.000831,0.9991690000000001,
AN6875,OTHER,0.000425,0.999575,
AN6876,OTHER,0.023041,0.976959,
AN6877,OTHER,0.002689,0.9973110000000001,
AN6878,OTHER,0.001854,0.9981459999999999,
AN6879,OTHER,0.0007059999999999999,0.999294,
AN6880,OTHER,0.001359,0.998641,
AN6881,OTHER,0.001281,0.998719,
AN6882,OTHER,0.0008060000000000001,0.999194,
AN6883,OTHER,0.000754,0.999246,
AN6884,OTHER,0.001893,0.998107,
AN6885,OTHER,0.0013449999999999998,0.998655,
AN6886,OTHER,0.002357,0.9976430000000001,
AN6887,OTHER,0.000746,0.9992540000000001,
AN6888,SP(Sec/SPI),0.5076149999999999,0.492385,CS pos: 20-21. ASA-MP. Pr: 0.2874
AN6889,OTHER,0.0018850000000000002,0.998115,
AN6890,OTHER,0.000365,0.999635,
AN6891,OTHER,0.0005679999999999999,0.999432,
AN6892,OTHER,0.002947,0.9970530000000001,
AN6893,OTHER,0.0019010000000000001,0.998099,
AN6894,OTHER,0.000614,0.9993860000000001,
AN11533,OTHER,0.000433,0.999567,
AN6895,OTHER,0.000412,0.9995879999999999,
AN6896,OTHER,0.008627,0.991373,
AN6897,OTHER,0.001972,0.998028,
AN6898,OTHER,0.000784,0.999216,
AN6899,OTHER,0.001838,0.9981620000000001,
AN6900,OTHER,0.0010199999999999999,0.99898,
AN6901,OTHER,0.004225,0.995775,
AN6902,OTHER,0.000687,0.9993129999999999,
AN11990,OTHER,0.002084,0.997916,
AN6903,OTHER,0.002307,0.997693,
AN6904,OTHER,0.0008699999999999999,0.99913,
AN6905,OTHER,0.000379,0.9996209999999999,
AN6906,OTHER,0.003235,0.996765,
AN10858,OTHER,0.000327,0.9996729999999999,
AN11250,OTHER,0.003956,0.996044,
AN12408,OTHER,0.027864999999999997,0.9721350000000001,
AN6908,OTHER,0.000304,0.9996959999999999,
AN6909,OTHER,0.0006,0.9994,
AN6910,OTHER,0.0035770000000000003,0.996423,
AN6911,OTHER,0.000858,0.999142,
AN6912,OTHER,0.00042,0.9995799999999999,
AN6913,OTHER,0.000795,0.9992049999999999,
AN6914,OTHER,0.000366,0.999634,
AN6915,OTHER,0.0048920000000000005,0.995108,
AN12409,OTHER,0.002543,0.9974569999999999,
AN9451,OTHER,0.002373,0.997627,
AN12423,OTHER,0.00031800000000000003,0.999682,
AN6917,OTHER,0.00031800000000000003,0.999682,
AN6918,OTHER,0.001507,0.9984930000000001,
AN12271,OTHER,0.001508,0.998492,
AN12272,OTHER,0.00085,0.99915,
AN6920,OTHER,0.00011899999999999999,0.9998809999999999,
AN6921,OTHER,0.001376,0.998624,
AN6922,OTHER,0.00025,0.99975,
AN6923,OTHER,0.291612,0.708388,
AN6924,OTHER,0.005204,0.9947959999999999,
AN10861,OTHER,0.041539,0.958461,
AN10866,OTHER,0.0035189999999999996,0.996481,
AN10867,OTHER,0.000749,0.999251,
AN10868,SP(Sec/SPI),0.6108939999999999,0.389106,CS pos: 20-21. VLA-LT. Pr: 0.2641
AN6926,OTHER,0.001245,0.998755,
AN6927,SP(Sec/SPI),0.998699,0.001301,CS pos: 19-20. ASA-SQ. Pr: 0.7173
AN6928,OTHER,0.0016309999999999999,0.9983690000000001,
AN6929,OTHER,0.169953,0.830047,
AN6930,OTHER,0.000839,0.9991610000000001,
AN6931,OTHER,0.010759999999999999,0.98924,
AN6932,OTHER,0.000648,0.999352,
AN6933,OTHER,0.000923,0.999077,
AN6934,OTHER,0.002601,0.9973989999999999,
AN6935,OTHER,0.004652,0.995348,
AN6936,OTHER,0.01038,0.98962,
AN6937,SP(Sec/SPI),0.888302,0.111698,CS pos: 27-28. AFA-DL. Pr: 0.4130
AN12273,OTHER,0.0033740000000000003,0.996626,
AN10862,OTHER,0.0013779999999999999,0.9986219999999999,
AN10864,OTHER,0.002617,0.997383,
AN10865,OTHER,0.001065,0.998935,
AN10863,OTHER,0.015227000000000001,0.984773,
AN6940,OTHER,0.0006889999999999999,0.9993110000000001,
AN6941,OTHER,0.003009,0.996991,
AN6942,OTHER,0.0011480000000000001,0.9988520000000001,
AN6943,OTHER,0.004911,0.9950889999999999,
AN6944,OTHER,0.0012779999999999998,0.9987219999999999,
AN6945,OTHER,0.001539,0.998461,
AN6946,OTHER,0.009406999999999999,0.9905930000000001,
AN6947,OTHER,0.001062,0.9989379999999999,
AN6948,OTHER,0.054978,0.9450219999999999,
AN6949,SP(Sec/SPI),0.560971,0.439029,CS pos: 26-27. AFC-EP. Pr: 0.2770
AN6950,OTHER,0.0027010000000000003,0.9972989999999999,
AN6951,SP(Sec/SPI),0.875218,0.12478199999999999,CS pos: 18-19. VLS-SS. Pr: 0.7081
AN12276,OTHER,0.002365,0.997635,
AN6952,OTHER,0.000597,0.999403,
AN6953,OTHER,0.0008960000000000001,0.9991040000000001,
AN6954,SP(Sec/SPI),0.926408,0.07359199999999999,CS pos: 20-21. ASA-ER. Pr: 0.6638
AN6955,OTHER,0.080233,0.919767,
AN6957,OTHER,0.002107,0.997893,
AN9439,SP(Sec/SPI),0.9762879999999999,0.023712,CS pos: 17-18. AAA-TS. Pr: 0.3030
AN9440,OTHER,0.022456999999999998,0.977543,
AN9441,OTHER,0.001292,0.998708,
AN6958,OTHER,0.011101999999999999,0.9888979999999999,
AN12371,OTHER,0.001306,0.9986940000000001,
AN10870,OTHER,0.000397,0.999603,
AN10869,OTHER,0.000762,0.999238,
AN6960,OTHER,0.000571,0.9994290000000001,
AN12372,OTHER,0.00061,0.99939,
AN6961,OTHER,0.0013650000000000001,0.998635,
AN6962,OTHER,0.00042199999999999996,0.9995780000000001,
AN6963,SP(Sec/SPI),0.963559,0.036441,CS pos: 18-19. SMA-QF. Pr: 0.8112
AN6964,OTHER,0.004889,0.9951110000000001,
AN6965,SP(Sec/SPI),0.68776,0.31224,CS pos: 18-19. ATA-LS. Pr: 0.2784
AN6966,OTHER,0.0016539999999999999,0.998346,
AN6967,OTHER,0.00108,0.99892,
AN6968,OTHER,0.001541,0.998459,
AN6969,SP(Sec/SPI),0.9186639999999999,0.081336,CS pos: 19-20. TLA-TS. Pr: 0.3418
AN6971,OTHER,0.003061,0.9969389999999999,
AN6972,OTHER,0.00075,0.99925,
AN11204,OTHER,0.0012640000000000001,0.9987360000000001,
AN11203,OTHER,0.002718,0.997282,
AN9239,OTHER,0.01886,0.98114,
AN9240,OTHER,0.002543,0.9974569999999999,
AN11817,OTHER,0.0007379999999999999,0.9992620000000001,
AN9241,OTHER,0.00183,0.9981700000000001,
AN9242,OTHER,0.49900200000000006,0.5009979999999999,
AN9243,OTHER,0.015637,0.9843629999999999,
AN9244,OTHER,0.0005690000000000001,0.999431,
AN9245,OTHER,0.138324,0.861676,
AN9246,OTHER,0.0014,0.9986,
AN9247,OTHER,0.0009539999999999999,0.9990459999999999,
AN9248,OTHER,0.000668,0.999332,
AN9249,OTHER,0.00525,0.99475,
AN9250,OTHER,0.0027559999999999998,0.997244,
AN9251,OTHER,0.0032630000000000003,0.9967370000000001,
AN9252,OTHER,0.003675,0.996325,
AN9253,OTHER,0.0033880000000000004,0.996612,
AN9254,OTHER,0.002385,0.9976149999999999,
AN11214,OTHER,0.003985,0.996015,
AN11205,OTHER,0.001961,0.9980389999999999,
AN9256,SP(Sec/SPI),0.949092,0.050908,CS pos: 19-20. AAA-LP. Pr: 0.6525
AN11647,OTHER,0.0010539999999999998,0.9989459999999999,
AN9257,OTHER,0.004235,0.995765,
AN11217,OTHER,0.00043,0.9995700000000001,
AN11206,OTHER,0.071411,0.9285889999999999,
AN9259,OTHER,0.0008039999999999999,0.9991959999999999,
AN9260,SP(Sec/SPI),0.921256,0.07874400000000001,CS pos: 23-24. VIG-AA. Pr: 0.3526
AN9261,OTHER,0.0006929999999999999,0.999307,
AN9262,OTHER,0.001559,0.998441,
AN9263,SP(Sec/SPI),0.994245,0.005755,CS pos: 18-19. GLA-KI. Pr: 0.7727
AN9264,OTHER,0.147322,0.852678,
AN9265,OTHER,0.0010400000000000001,0.9989600000000001,
AN9266,OTHER,0.0005740000000000001,0.999426,
AN9267,SP(Sec/SPI),0.96867,0.031330000000000004,CS pos: 16-17. ALS-AP. Pr: 0.6582
AN9268,OTHER,0.002515,0.9974850000000001,
AN11218,OTHER,0.001562,0.9984379999999999,
AN11207,OTHER,0.0016640000000000001,0.9983360000000001,
AN11222,OTHER,0.002053,0.9979469999999999,
AN11208,OTHER,0.002915,0.997085,
AN11209,OTHER,0.002285,0.997715,
AN11223,OTHER,0.10131799999999999,0.898682,
AN9272,OTHER,0.002082,0.9979180000000001,
AN9273,SP(Sec/SPI),0.9988739999999999,0.001126,CS pos: 16-17. VRA-AP. Pr: 0.7497
AN9274,OTHER,0.002291,0.9977090000000001,
AN9275,OTHER,0.0008349999999999999,0.999165,
AN9276,SP(Sec/SPI),0.990583,0.009417,CS pos: 19-20. AQS-GP. Pr: 0.5203
AN9277,OTHER,0.002263,0.9977370000000001,
AN9278,OTHER,0.0017329999999999997,0.998267,
AN9279,OTHER,0.020288,0.979712,
AN9280,OTHER,0.0010630000000000001,0.9989370000000001,
AN9281,OTHER,0.001041,0.998959,
AN9282,OTHER,0.0028469999999999997,0.9971530000000001,
AN11818,OTHER,0.000726,0.999274,
AN9284,OTHER,0.0016920000000000001,0.998308,
AN9285,OTHER,0.000412,0.9995879999999999,
AN9286,SP(Sec/SPI),0.995714,0.004286,CS pos: 17-18. AVA-ED. Pr: 0.7948
AN9287,OTHER,0.254902,0.7450979999999999,
AN9288,OTHER,0.0035189999999999996,0.996481,
AN9289,OTHER,0.0014990000000000001,0.998501,
AN9290,OTHER,0.042683,0.957317,
AN11820,OTHER,0.00062,0.9993799999999999,
AN11821,OTHER,0.001147,0.9988530000000001,
AN9292,OTHER,0.0034,0.9966,
AN9293,OTHER,0.00021,0.99979,
AN9294,OTHER,0.000591,0.999409,
AN9295,OTHER,0.155854,0.844146,
AN9296,OTHER,0.115373,0.884627,
AN9297,OTHER,0.010489,0.989511,
AN9298,OTHER,0.00073,0.9992700000000001,
AN9299,OTHER,0.00047599999999999997,0.999524,
AN9300,OTHER,0.0028899999999999998,0.99711,
AN11210,OTHER,0.001565,0.9984350000000001,
AN11215,OTHER,0.003505,0.996495,
AN9302,OTHER,0.000602,0.999398,
AN9303,OTHER,0.0011,0.9989,
AN9304,OTHER,0.000668,0.999332,
AN9305,OTHER,0.002105,0.9978950000000001,
AN9306,OTHER,0.000199,0.999801,
AN9307,OTHER,0.000822,0.999178,
AN9308,OTHER,0.004235,0.995765,
AN9309,OTHER,0.0023829999999999997,0.997617,
AN9310,OTHER,0.00035499999999999996,0.9996450000000001,
AN9311,OTHER,0.004446,0.995554,
AN9313,OTHER,0.294775,0.705225,
AN9314,OTHER,0.0008789999999999999,0.9991209999999999,
AN9315,OTHER,0.0065439999999999995,0.9934559999999999,
AN9316,OTHER,0.00159,0.99841,
AN9317,OTHER,0.00047300000000000006,0.999527,
AN9318,OTHER,0.065241,0.934759,
AN9319,SP(Sec/SPI),0.9642930000000001,0.035707,CS pos: 20-21. VDA-YT. Pr: 0.6337
AN9320,OTHER,0.000831,0.9991690000000001,
AN9321,OTHER,0.0020329999999999997,0.997967,
AN9322,OTHER,0.0021,0.9979,
AN9323,OTHER,0.033171,0.966829,
AN9324,OTHER,0.000967,0.999033,
AN9325,OTHER,0.000793,0.999207,
AN11219,OTHER,0.001259,0.998741,
AN11211,OTHER,0.001573,0.9984270000000001,
AN9327,OTHER,0.001289,0.998711,
AN9328,OTHER,0.0033829999999999997,0.996617,
AN9329,OTHER,0.082138,0.9178620000000001,
AN9330,OTHER,0.0007469999999999999,0.9992530000000001,
AN9331,OTHER,0.00088,0.9991200000000001,
AN9332,OTHER,0.008631,0.9913690000000001,
AN11823,OTHER,0.00324,0.9967600000000001,
AN11824,OTHER,0.0009019999999999999,0.9990979999999999,
AN11220,OTHER,0.001679,0.9983209999999999,
AN11212,OTHER,0.001506,0.9984940000000001,
AN9336,OTHER,0.000679,0.9993209999999999,
AN9337,OTHER,0.0002,0.9998,
AN9338,OTHER,0.001643,0.9983569999999999,
AN9339,SP(Sec/SPI),0.965406,0.034594,CS pos: 15-16. ANA-VC. Pr: 0.8143
AN9340,OTHER,0.002951,0.997049,
AN11221,OTHER,0.0017699999999999999,0.99823,
AN9341,SP(Sec/SPI),0.981984,0.018016,CS pos: 20-21. ILC-RE. Pr: 0.8762
AN11825,OTHER,0.000263,0.9997370000000001,
AN9342,OTHER,0.002477,0.9975229999999999,
AN9343,OTHER,0.0004969999999999999,0.999503,
AN9344,OTHER,0.001917,0.9980829999999999,
AN9345,OTHER,0.002786,0.9972139999999999,
AN9346,OTHER,0.000571,0.9994290000000001,
AN9347,OTHER,0.008461,0.991539,
AN9348,OTHER,0.029470999999999997,0.9705290000000001,
AN9349,OTHER,0.0008810000000000001,0.9991190000000001,
AN9350,OTHER,0.000825,0.999175,
AN9351,OTHER,0.002264,0.9977360000000001,
AN9352,OTHER,0.069599,0.930401,
AN9353,OTHER,0.000449,0.999551,
AN9354,OTHER,0.005672,0.9943280000000001,
AN9355,OTHER,0.000906,0.999094,
AN9356,OTHER,0.019604,0.9803959999999999,
AN9357,OTHER,0.003464,0.9965360000000001,
AN9358,OTHER,0.000463,0.9995370000000001,
AN9359,OTHER,0.0034659999999999995,0.996534,
AN9360,OTHER,0.000732,0.999268,
AN9361,SP(Sec/SPI),0.9952200000000001,0.0047799999999999995,CS pos: 18-19. VTA-AL. Pr: 0.6419
AN9362,OTHER,0.001521,0.9984790000000001,
AN11828,OTHER,0.005561,0.994439,
AN9363,OTHER,0.001648,0.998352,
AN9364,SP(Sec/SPI),0.7103470000000001,0.289653,CS pos: 22-23. ADG-AN. Pr: 0.6905
AN9365,SP(Sec/SPI),0.9941120000000001,0.005888,CS pos: 18-19. AFA-AP. Pr: 0.7945
AN9366,OTHER,0.001611,0.998389,
AN9367,SP(Sec/SPI),0.610879,0.389121,CS pos: 19-20. TGT-QI. Pr: 0.1439
AN9368,OTHER,0.001129,0.998871,
AN9369,OTHER,0.00029,0.99971,
AN9370,OTHER,0.001467,0.998533,
AN9371,OTHER,0.0036490000000000003,0.996351,
AN9372,OTHER,0.003011,0.9969889999999999,
AN9373,OTHER,0.004764,0.995236,
AN9374,OTHER,0.00025,0.99975,
AN9375,OTHER,0.0011539999999999999,0.9988459999999999,
AN11216,OTHER,0.0018809999999999999,0.9981190000000001,
AN9377,SP(Sec/SPI),0.8538950000000001,0.14610499999999998,CS pos: 19-20. TFA-RH. Pr: 0.7365
AN9378,OTHER,0.016472,0.9835280000000001,
AN9379,OTHER,0.031975,0.968025,
AN9380,SP(Sec/SPI),0.95819,0.04181,CS pos: 16-17. SNA-LT. Pr: 0.3830
AN9381,OTHER,0.007104000000000001,0.9928959999999999,
AN9382,OTHER,0.0026,0.9974,
AN9383,SP(Sec/SPI),0.9159579999999999,0.08404199999999999,CS pos: 19-20. ANA-AN. Pr: 0.8317
AN9384,OTHER,0.00374,0.99626,
AN9385,OTHER,0.003127,0.996873,
AN9386,OTHER,0.188924,0.811076,
AN9387,OTHER,0.020455,0.9795450000000001,
AN9388,SP(Sec/SPI),0.997811,0.002189,CS pos: 18-19. ASG-VP. Pr: 0.8616
AN9389,SP(Sec/SPI),0.9800770000000001,0.019923,CS pos: 14-15. ALA-AD. Pr: 0.6717
AN9390,SP(Sec/SPI),0.9481649999999999,0.051835,CS pos: 34-35. VSA-QQ. Pr: 0.8594
AN9391,OTHER,0.0015199999999999999,0.9984799999999999,
AN9392,OTHER,0.000891,0.999109,
AN9393,OTHER,0.001084,0.998916,
AN9394,OTHER,0.001031,0.998969,
AN9395,OTHER,0.0016489999999999999,0.998351,
AN9396,OTHER,0.000386,0.9996139999999999,
AN9397,OTHER,0.001465,0.9985350000000001,
AN9398,OTHER,0.0007099999999999999,0.99929,
AN9399,OTHER,0.00031600000000000004,0.999684,
AN9400,OTHER,0.001907,0.998093,
AN9401,OTHER,0.001026,0.998974,
AN9402,SP(Sec/SPI),0.9758700000000001,0.024130000000000002,CS pos: 19-20. VQA-VQ. Pr: 0.7535
AN9403,OTHER,0.000495,0.999505,
