# SignalP-5.0	Organism: Eukarya	Timestamp: 20200731050505
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
Cre02.g095600.t1.2	OTHER	0.000777	0.999223	
Cre02.g118850.t1.2	OTHER	0.001076	0.998924	
Cre02.g074976.t1.1	OTHER	0.002630	0.997370	
Cre02.g087400.t1.2	OTHER	0.000800	0.999200	
Cre02.g141450.t1.2	OTHER	0.001274	0.998726	
Cre02.g102276.t2.1	OTHER	0.014611	0.985389	
Cre02.g102276.t1.1	OTHER	0.014611	0.985389	
Cre02.g144950.t1.1	OTHER	0.001187	0.998813	
Cre02.g076900.t1.1	OTHER	0.002121	0.997879	
Cre02.g101350.t1.2	OTHER	0.000529	0.999471	
Cre02.g095083.t1.1	OTHER	0.002198	0.997802	
Cre02.g101650.t1.1	OTHER	0.000641	0.999359	
Cre02.g078700.t1.1	OTHER	0.000372	0.999628	
Cre02.g078450.t1.1	OTHER	0.003336	0.996664	
Cre02.g094750.t1.2	OTHER	0.001259	0.998741	
Cre02.g094750.t2.1	OTHER	0.001259	0.998741	
Cre02.g083935.t1.2	OTHER	0.001045	0.998955	
Cre02.g090950.t1.1	OTHER	0.001346	0.998654	
Cre02.g143250.t1.2	OTHER	0.000781	0.999219	
Cre02.g105550.t1.1	OTHER	0.002123	0.997877	
Cre02.g117781.t1.1	OTHER	0.002682	0.997318	
Cre02.g087350.t1.1	OTHER	0.003570	0.996430	
Cre02.g095120.t1.1	OTHER	0.010769	0.989231	
Cre02.g095120.t2.1	OTHER	0.005254	0.994746	
Cre02.g142852.t1.1	OTHER	0.002914	0.997086	
Cre02.g090526.t1.1	OTHER	0.001187	0.998813	
Cre02.g085200.t1.1	OTHER	0.000977	0.999023	
Cre02.g085150.t1.1	OTHER	0.000967	0.999033	
Cre02.g085150.t2.1	OTHER	0.001155	0.998845	
Cre02.g075676.t1.1	OTHER	0.003852	0.996148	
Cre02.g103900.t1.1	OTHER	0.000769	0.999231	
Cre02.g096551.t1.1	OTHER	0.000863	0.999137	
Cre02.g086326.t1.1	OTHER	0.332753	0.667247	
Cre02.g102776.t1.1	OTHER	0.006568	0.993432	
Cre02.g120150.t1.2	OTHER	0.001393	0.998607	
Cre02.g096950.t1.2	OTHER	0.000778	0.999222	
Cre02.g087100.t1.2	OTHER	0.001294	0.998706	
Cre02.g083400.t1.1	OTHER	0.012784	0.987216	
Cre02.g109650.t1.1	OTHER	0.001438	0.998562	
Cre02.g095070.t1.1	OTHER	0.000846	0.999154	
Cre02.g091550.t1.2	OTHER	0.002769	0.997231	
Cre02.g144251.t1.1	OTHER	0.000840	0.999160	
Cre02.g103500.t1.2	OTHER	0.000651	0.999349	
Cre02.g102450.t1.2	OTHER	0.002868	0.997132	
Cre02.g115567.t1.1	OTHER	0.150842	0.849158	
Cre02.g096050.t1.1	OTHER	0.002282	0.997718	
Cre02.g111850.t1.1	OTHER	0.001085	0.998915	
Cre02.g075950.t1.1	SP(Sec/SPI)	0.864039	0.135961	CS pos: 46-47. AWG-PL. Pr: 0.3750
Cre02.g142627.t1.1	OTHER	0.000705	0.999295	
Cre02.g142627.t2.1	OTHER	0.000705	0.999295	
Cre02.g142627.t3.1	OTHER	0.000705	0.999295	
Cre02.g077061.t1.1	OTHER	0.053467	0.946533	
Cre02.g110950.t1.1	OTHER	0.001152	0.998848	
Cre02.g117350.t1.1	OTHER	0.000819	0.999181	
Cre02.g142604.t1.1	OTHER	0.006189	0.993811	
Cre02.g142226.t1.1	OTHER	0.001262	0.998738	
Cre02.g107200.t1.1	OTHER	0.002952	0.997048	
Cre02.g145250.t1.2	OTHER	0.001525	0.998475	
Cre02.g095056.t1.1	OTHER	0.003184	0.996816	
Cre02.g142166.t1.1	OTHER	0.002054	0.997946	
Cre02.g142166.t2.1	OTHER	0.002054	0.997946	
Cre02.g078804.t1.1	OTHER	0.059453	0.940547	
Cre02.g143647.t1.1	OTHER	0.001276	0.998724	
Cre02.g119400.t1.1	SP(Sec/SPI)	0.748176	0.251824	CS pos: 29-30. AAG-SR. Pr: 0.5096
Cre02.g100600.t1.1	OTHER	0.016206	0.983794	
Cre02.g118125.t1.1	OTHER	0.002910	0.997090	
Cre02.g118125.t2.1	OTHER	0.034500	0.965500	
Cre02.g114900.t1.1	OTHER	0.001239	0.998761	
Cre02.g146150.t1.1	OTHER	0.001841	0.998159	
Cre02.g085600.t1.2	OTHER	0.001876	0.998124	
Cre02.g140961.t1.1	OTHER	0.005410	0.994590	
Cre02.g096300.t1.1	OTHER	0.001223	0.998777	
Cre02.g096300.t2.1	OTHER	0.001223	0.998777	
Cre02.g142787.t1.1	OTHER	0.000339	0.999661	
Cre02.g142787.t2.1	OTHER	0.000339	0.999661	
Cre02.g142546.t1.1	OTHER	0.001668	0.998332	
Cre27.g757197.t1.1	OTHER	0.024461	0.975539	
Cre27.g757347.t1.1	OTHER	0.061521	0.938479	
Cre27.g757147.t1.1	OTHER	0.000639	0.999361	
Cre27.g757447.t1.1	OTHER	0.080593	0.919407	
Cre27.g757297.t1.1	OTHER	0.005796	0.994204	
Cre27.g757397.t1.1	OTHER	0.001414	0.998586	
Cre27.g757247.t1.1	OTHER	0.001141	0.998859	
Cre51.g761597.t1.1	OTHER	0.006712	0.993288	
Cre51.g761547.t1.1	OTHER	0.000987	0.999013	
Cre03.g169550.t1.1	OTHER	0.003325	0.996675	
Cre03.g183050.t1.2	OTHER	0.478921	0.521079	
Cre03.g174800.t1.2	OTHER	0.001674	0.998326	
Cre03.g146347.t1.1	OTHER	0.000473	0.999527	
Cre03.g187500.t1.2	OTHER	0.003866	0.996134	
Cre03.g198750.t1.1	OTHER	0.000749	0.999251	
Cre03.g190900.t1.1	OTHER	0.008890	0.991110	
Cre03.g168950.t1.2	OTHER	0.094917	0.905083	
Cre03.g181300.t1.2	OTHER	0.000153	0.999847	
Cre03.g207825.t1.1	OTHER	0.002780	0.997220	
Cre03.g207825.t2.1	OTHER	0.002780	0.997220	
Cre03.g207825.t3.1	OTHER	0.002780	0.997220	
Cre03.g160050.t1.2	OTHER	0.000704	0.999296	
Cre03.g185600.t1.1	OTHER	0.000856	0.999144	
Cre03.g187950.t1.1	OTHER	0.000856	0.999144	
Cre03.g194300.t1.2	OTHER	0.054291	0.945709	
Cre03.g203350.t1.1	OTHER	0.018156	0.981844	
Cre03.g173750.t1.1	OTHER	0.000955	0.999045	
Cre03.g203345.t1.1	OTHER	0.003096	0.996904	
Cre03.g200150.t1.2	OTHER	0.001006	0.998994	
Cre03.g162850.t1.1	SP(Sec/SPI)	0.930568	0.069432	CS pos: 21-22. ARA-ND. Pr: 0.8321
Cre03.g162100.t1.2	OTHER	0.056400	0.943600	
Cre03.g155950.t1.2	OTHER	0.002191	0.997809	
Cre03.g212753.t1.1	OTHER	0.003759	0.996241	
Cre03.g182550.t1.1	OTHER	0.143811	0.856189	
Cre03.g198250.t1.2	OTHER	0.001413	0.998587	
Cre03.g174525.t1.1	OTHER	0.001244	0.998756	
Cre03.g171250.t1.2	OTHER	0.001185	0.998815	
Cre03.g171250.t2.1	OTHER	0.001185	0.998815	
Cre03.g146267.t1.1	OTHER	0.000738	0.999262	
Cre03.g146267.t2.1	OTHER	0.000738	0.999262	
Cre03.g170050.t1.1	OTHER	0.000780	0.999220	
Cre03.g144464.t1.1	OTHER	0.006658	0.993342	
Cre03.g166250.t1.2	OTHER	0.116784	0.883216	
Cre03.g172750.t1.1	OTHER	0.007588	0.992412	
Cre03.g151600.t1.2	OTHER	0.001123	0.998877	
Cre03.g155926.t1.1	OTHER	0.001613	0.998387	
Cre03.g179650.t1.1	OTHER	0.004969	0.995031	
Cre03.g176550.t1.1	OTHER	0.003056	0.996944	
Cre03.g170400.t1.1	OTHER	0.002080	0.997920	
Cre03.g199647.t1.1	OTHER	0.000730	0.999270	
Cre03.g187550.t1.1	OTHER	0.000215	0.999785	
Cre03.g167400.t1.2	OTHER	0.000821	0.999179	
Cre03.g149201.t1.1	OTHER	0.000624	0.999376	
Cre03.g183550.t1.1	OTHER	0.002932	0.997068	
Cre03.g196100.t1.2	OTHER	0.000172	0.999828	
Cre03.g143927.t1.1	OTHER	0.004998	0.995002	
Cre03.g203457.t1.1	OTHER	0.001023	0.998977	
Cre03.g208550.t1.2	OTHER	0.000720	0.999280	
Cre03.g174300.t1.2	OTHER	0.017358	0.982642	
Cre03.g151550.t1.1	OTHER	0.001310	0.998690	
Cre03.g179150.t1.2	OTHER	0.000303	0.999697	
Cre03.g205137.t1.1	OTHER	0.001862	0.998138	
Cre03.g198467.t1.1	OTHER	0.012158	0.987842	
Cre03.g198467.t2.1	OTHER	0.012158	0.987842	
Cre03.g183600.t1.1	OTHER	0.000727	0.999273	
Cre03.g183600.t2.1	OTHER	0.000727	0.999273	
Cre03.g167668.t1.1	OTHER	0.005454	0.994546	
Cre03.g145127.t1.1	OTHER	0.002893	0.997107	
Cre03.g145187.t1.1	OTHER	0.000931	0.999069	
Cre03.g156850.t1.1	SP(Sec/SPI)	0.692521	0.307479	CS pos: 24-25. INA-LG. Pr: 0.4007
Cre03.g200750.t1.1	OTHER	0.001373	0.998627	
Cre03.g200750.t2.1	OTHER	0.001373	0.998627	
Cre03.g158000.t1.2	OTHER	0.000747	0.999253	
Cre03.g166950.t1.2	OTHER	0.002797	0.997203	
Cre03.g151850.t1.2	OTHER	0.002632	0.997368	
Cre03.g193100.t1.1	OTHER	0.012673	0.987327	
Cre03.g143727.t1.1	OTHER	0.005568	0.994432	
Cre03.g161606.t1.1	OTHER	0.002734	0.997266	
Cre03.g161606.t2.1	OTHER	0.002734	0.997266	
Cre03.g158300.t1.1	OTHER	0.005718	0.994282	
Cre03.g194150.t1.1	OTHER	0.000941	0.999059	
Cre03.g149800.t1.1	OTHER	0.000790	0.999210	
Cre03.g197350.t1.2	OTHER	0.000464	0.999536	
Cre03.g163200.t1.1	OTHER	0.012347	0.987653	
Cre03.g177750.t1.1	OTHER	0.026537	0.973463	
Cre03.g145567.t1.1	OTHER	0.007875	0.992125	
Cre03.g205600.t1.2	OTHER	0.000251	0.999749	
Cre03.g154400.t1.2	OTHER	0.013841	0.986159	
Cre03.g158750.t1.1	OTHER	0.001563	0.998437	
Cre03.g155400.t1.2	OTHER	0.000800	0.999200	
Cre03.g146027.t1.1	OTHER	0.001193	0.998807	
Cre03.g146647.t1.1	OTHER	0.005761	0.994239	
Cre03.g154950.t1.2	OTHER	0.000573	0.999427	
Cre03.g165471.t1.2	OTHER	0.000500	0.999500	
Cre03.g189950.t1.2	OTHER	0.001159	0.998841	
Cre03.g179941.t1.1	OTHER	0.001750	0.998250	
Cre03.g184651.t1.1	OTHER	0.084165	0.915835	
Cre03.g211745.t1.1	OTHER	0.001889	0.998111	
Cre03.g153450.t1.2	OTHER	0.001979	0.998021	
Cre03.g203900.t1.2	OTHER	0.001967	0.998033	
Cre03.g203900.t2.1	OTHER	0.000898	0.999102	
Cre03.g201650.t1.1	OTHER	0.000433	0.999567	
Cre03.g205585.t1.1	OTHER	0.001445	0.998555	
Cre03.g199150.t1.2	OTHER	0.001882	0.998118	
Cre03.g197800.t1.1	OTHER	0.002357	0.997643	
Cre03.g148700.t1.2	OTHER	0.005269	0.994731	
Cre03.g163750.t1.2	OTHER	0.001676	0.998324	
Cre03.g199300.t1.2	OTHER	0.000782	0.999218	
Cre03.g206900.t1.1	OTHER	0.003070	0.996930	
Cre03.g154600.t1.2	OTHER	0.004538	0.995462	
Cre03.g186500.t1.1	OTHER	0.000656	0.999344	
Cre03.g207265.t1.1	OTHER	0.014633	0.985367	
Cre03.g208551.t1.1	OTHER	0.000305	0.999695	
Cre03.g153800.t1.1	SP(Sec/SPI)	0.912838	0.087162	CS pos: 28-29. LLA-TT. Pr: 0.4595
Cre03.g146447.t1.1	OTHER	0.002918	0.997082	
Cre03.g181500.t1.2	OTHER	0.000900	0.999100	
Cre03.g207600.t1.2	OTHER	0.000475	0.999525	
Cre03.g207600.t2.1	OTHER	0.000475	0.999525	
Cre03.g208555.t1.1	OTHER	0.005820	0.994180	
Cre03.g205701.t1.2	OTHER	0.002312	0.997688	
Cre03.g205701.t2.1	OTHER	0.001364	0.998636	
Cre03.g166800.t1.1	OTHER	0.002393	0.997607	
Cre03.g202450.t1.1	OTHER	0.003479	0.996521	
Cre03.g176800.t1.1	OTHER	0.000824	0.999176	
Cre03.g168650.t1.1	OTHER	0.000967	0.999033	
Cre03.g202250.t1.2	OTHER	0.000344	0.999656	
Cre03.g193300.t1.2	OTHER	0.006950	0.993050	
Cre03.g200550.t1.2	OTHER	0.000733	0.999267	
Cre03.g170750.t1.2	OTHER	0.001743	0.998257	
Cre03.g151100.t1.1	OTHER	0.001675	0.998325	
Cre03.g172350.t1.1	OTHER	0.004464	0.995536	
Cre03.g194900.t1.1	SP(Sec/SPI)	0.995173	0.004827	CS pos: 18-19. LRG-EH. Pr: 0.5783
Cre03.g177400.t1.1	SP(Sec/SPI)	0.965355	0.034645	CS pos: 27-28. CGA-AT. Pr: 0.4093
Cre03.g164450.t1.1	OTHER	0.010185	0.989815	
Cre03.g175200.t1.2	OTHER	0.001645	0.998355	
Cre03.g165550.t1.2	OTHER	0.002707	0.997293	
Cre03.g144807.t1.1	OTHER	0.010979	0.989021	
Cre03.g193700.t1.1	OTHER	0.001882	0.998118	
Cre03.g166600.t1.1	OTHER	0.002406	0.997594	
Cre03.g164200.t1.1	OTHER	0.001434	0.998566	
Cre03.g177900.t1.2	OTHER	0.005256	0.994744	
Cre03.g201050.t1.2	OTHER	0.003705	0.996295	
Cre03.g176150.t1.2	OTHER	0.000672	0.999328	
Cre03.g143907.t1.1	OTHER	0.003338	0.996662	
Cre03.g204000.t1.2	OTHER	0.000578	0.999422	
Cre03.g153000.t1.1	OTHER	0.001496	0.998504	
Cre03.g185950.t1.1	OTHER	0.001188	0.998812	
Cre03.g171461.t1.1	OTHER	0.006782	0.993218	
Cre03.g152200.t1.1	OTHER	0.001990	0.998010	
Cre03.g163600.t1.2	OTHER	0.000565	0.999435	
Cre03.g196300.t1.2	OTHER	0.014229	0.985771	
Cre03.g194517.t1.1	OTHER	0.000723	0.999277	
Cre03.g179300.t1.1	OTHER	0.000530	0.999470	
Cre03.g179300.t2.1	OTHER	0.000530	0.999470	
Cre03.g157050.t1.1	OTHER	0.002591	0.997409	
Cre03.g195500.t2.1	OTHER	0.002555	0.997445	
Cre03.g195500.t1.2	OTHER	0.002582	0.997418	
Cre03.g144987.t1.1	OTHER	0.002090	0.997910	
Cre03.g192300.t1.2	OTHER	0.001695	0.998305	
Cre03.g198150.t1.1	OTHER	0.005154	0.994846	
Cre03.g153150.t1.2	OTHER	0.000460	0.999540	
Cre03.g173350.t1.2	OTHER	0.007835	0.992165	
Cre03.g173350.t2.1	OTHER	0.007835	0.992165	
Cre03.g156200.t1.1	SP(Sec/SPI)	0.997907	0.002093	CS pos: 25-26. ALA-QR. Pr: 0.9456
Cre03.g156200.t2.1	SP(Sec/SPI)	0.997907	0.002093	CS pos: 25-26. ALA-QR. Pr: 0.9456
Cre03.g156200.t3.1	SP(Sec/SPI)	0.997907	0.002093	CS pos: 25-26. ALA-QR. Pr: 0.9456
Cre03.g144827.t1.1	OTHER	0.006333	0.993667	
Cre03.g203905.t1.1	OTHER	0.012828	0.987172	
Cre03.g152600.t1.1	OTHER	0.004059	0.995941	
Cre03.g171800.t1.2	OTHER	0.001532	0.998468	
Cre03.g200400.t1.2	OTHER	0.001346	0.998654	
Cre03.g148450.t1.1	OTHER	0.002225	0.997775	
Cre03.g205500.t1.1	OTHER	0.010956	0.989044	
Cre03.g177500.t1.1	OTHER	0.326023	0.673977	
Cre03.g152150.t1.2	OTHER	0.000490	0.999510	
Cre03.g176350.t1.2	OTHER	0.000408	0.999592	
Cre03.g176350.t2.1	OTHER	0.000408	0.999592	
Cre03.g146407.t1.1	OTHER	0.005717	0.994283	
Cre03.g184350.t1.1	OTHER	0.002980	0.997020	
Cre03.g209393.t1.1	OTHER	0.002333	0.997667	
Cre03.g189400.t1.2	OTHER	0.000803	0.999197	
Cre03.g153306.t1.2	OTHER	0.006761	0.993239	
Cre03.g188026.t1.1	OTHER	0.001991	0.998009	
Cre03.g161250.t1.2	OTHER	0.006502	0.993498	
Cre03.g209617.t1.1	OTHER	0.001339	0.998661	
Cre03.g208050.t1.2	OTHER	0.002105	0.997895	
Cre03.g189050.t1.1	SP(Sec/SPI)	0.751197	0.248803	CS pos: 36-37. GRA-AH. Pr: 0.5775
Cre03.g168775.t1.1	OTHER	0.003399	0.996601	
Cre03.g203550.t1.1	SP(Sec/SPI)	0.993125	0.006875	CS pos: 27-28. AQA-AE. Pr: 0.7117
Cre03.g203550.t2.1	SP(Sec/SPI)	0.993125	0.006875	CS pos: 27-28. AQA-AE. Pr: 0.7117
Cre03.g203550.t3.1	SP(Sec/SPI)	0.993125	0.006875	CS pos: 27-28. AQA-AE. Pr: 0.7117
Cre03.g203550.t4.1	OTHER	0.039031	0.960969	
Cre03.g190700.t1.2	OTHER	0.002773	0.997227	
Cre03.g180300.t1.2	OTHER	0.007498	0.992502	
Cre03.g200991.t1.1	OTHER	0.000594	0.999406	
Cre03.g182750.t1.2	SP(Sec/SPI)	0.980932	0.019068	CS pos: 24-25. ATG-AN. Pr: 0.7276
Cre03.g207918.t1.2	OTHER	0.000495	0.999505	
Cre03.g204300.t1.1	OTHER	0.001168	0.998832	
Cre03.g148950.t1.2	OTHER	0.001810	0.998190	
Cre03.g146867.t1.1	OTHER	0.006002	0.993998	
Cre03.g146867.t2.1	OTHER	0.006002	0.993998	
Cre03.g199983.t1.1	OTHER	0.001236	0.998764	
Cre03.g178276.t1.2	SP(Sec/SPI)	0.872707	0.127293	CS pos: 34-35. SWG-NG. Pr: 0.6201
Cre03.g205050.t1.2	OTHER	0.001506	0.998494	
Cre03.g159700.t1.1	OTHER	0.038123	0.961877	
Cre03.g201332.t1.2	OTHER	0.000575	0.999425	
Cre03.g160400.t1.2	OTHER	0.000985	0.999015	
Cre03.g172100.t1.2	OTHER	0.001273	0.998727	
Cre03.g188750.t1.1	OTHER	0.000991	0.999009	
Cre03.g172900.t1.1	OTHER	0.003266	0.996734	
Cre03.g197513.t1.2	OTHER	0.042305	0.957695	
Cre03.g150350.t1.1	OTHER	0.000946	0.999054	
Cre03.g149900.t1.1	OTHER	0.000609	0.999391	
Cre03.g194700.t1.1	SP(Sec/SPI)	0.736601	0.263399	CS pos: 15-16. SIA-AG. Pr: 0.2984
Cre03.g156550.t1.1	OTHER	0.003338	0.996662	
Cre03.g150767.t1.1	OTHER	0.047043	0.952957	
Cre03.g206369.t1.1	OTHER	0.140344	0.859656	
Cre03.g161900.t1.1	OTHER	0.003067	0.996933	
Cre03.g180850.t1.2	OTHER	0.002276	0.997724	
Cre03.g157200.t1.1	OTHER	0.001939	0.998061	
Cre03.g172150.t1.2	OTHER	0.001192	0.998808	
Cre03.g208273.t1.1	OTHER	0.001229	0.998771	
Cre03.g206033.t1.1	OTHER	0.000953	0.999047	
Cre03.g144224.t1.1	OTHER	0.001308	0.998692	
Cre03.g202850.t1.1	OTHER	0.000689	0.999311	
Cre03.g199600.t1.1	OTHER	0.338641	0.661359	
Cre03.g179550.t1.1	OTHER	0.000664	0.999336	
Cre03.g154500.t1.2	OTHER	0.001005	0.998995	
Cre03.g203121.t1.1	OTHER	0.000685	0.999315	
Cre03.g174400.t1.2	OTHER	0.000494	0.999506	
Cre03.g148750.t1.2	OTHER	0.001207	0.998793	
Cre03.g143687.t1.1	OTHER	0.037330	0.962670	
Cre03.g182600.t1.1	OTHER	0.003058	0.996942	
Cre03.g159950.t1.1	OTHER	0.000896	0.999104	
Cre03.g165900.t1.1	OTHER	0.000808	0.999192	
Cre03.g206593.t1.1	OTHER	0.001157	0.998843	
Cre03.g174600.t1.1	OTHER	0.001368	0.998632	
Cre03.g175584.t1.2	OTHER	0.003371	0.996629	
Cre03.g184850.t1.1	OTHER	0.002203	0.997797	
Cre03.g187400.t1.2	OTHER	0.000546	0.999454	
Cre03.g173000.t1.1	OTHER	0.002060	0.997940	
Cre03.g201500.t1.2	OTHER	0.000378	0.999622	
Cre03.g189650.t1.1	OTHER	0.002047	0.997953	
Cre03.g170150.t1.1	OTHER	0.000439	0.999561	
Cre03.g178650.t1.1	OTHER	0.000474	0.999526	
Cre03.g181200.t1.2	OTHER	0.042785	0.957215	
Cre03.g173250.t1.1	OTHER	0.001475	0.998525	
Cre03.g144031.t1.1	OTHER	0.003507	0.996493	
Cre03.g197050.t1.2	OTHER	0.000157	0.999843	
Cre03.g187800.t1.2	OTHER	0.001083	0.998917	
Cre03.g167600.t1.2	OTHER	0.002616	0.997384	
Cre03.g174900.t1.1	OTHER	0.000375	0.999625	
Cre03.g188650.t1.2	OTHER	0.005538	0.994462	
Cre03.g185700.t1.1	OTHER	0.003493	0.996507	
Cre03.g165150.t1.1	OTHER	0.001339	0.998661	
Cre03.g153550.t1.2	OTHER	0.002059	0.997941	
Cre03.g194400.t1.2	OTHER	0.002702	0.997298	
Cre03.g208554.t1.1	OTHER	0.004274	0.995726	
Cre03.g191150.t1.2	OTHER	0.002061	0.997939	
Cre03.g162000.t1.2	OTHER	0.000470	0.999530	
Cre03.g203250.t1.2	OTHER	0.006595	0.993405	
Cre03.g206203.t1.1	OTHER	0.012798	0.987202	
Cre03.g206203.t2.1	OTHER	0.012798	0.987202	
Cre03.g189850.t1.2	OTHER	0.002484	0.997516	
Cre03.g156750.t1.2	OTHER	0.000518	0.999482	
Cre03.g177700.t1.1	OTHER	0.004314	0.995686	
Cre03.g210177.t1.1	OTHER	0.000354	0.999646	
Cre03.g167622.t1.1	OTHER	0.022422	0.977578	
Cre03.g167622.t2.1	OTHER	0.022422	0.977578	
Cre03.g159600.t1.2	OTHER	0.008704	0.991296	
Cre03.g153600.t1.2	OTHER	0.002943	0.997057	
Cre03.g186400.t1.1	SP(Sec/SPI)	0.636409	0.363591	CS pos: 22-23. VHA-ST. Pr: 0.3638
Cre03.g186400.t2.1	OTHER	0.001577	0.998423	
Cre03.g173500.t1.1	OTHER	0.000527	0.999473	
Cre03.g168500.t1.2	OTHER	0.000467	0.999533	
Cre03.g164101.t1.1	OTHER	0.000553	0.999447	
Cre03.g198975.t1.1	OTHER	0.023494	0.976506	
Cre03.g163050.t1.1	OTHER	0.261067	0.738933	
Cre03.g173950.t1.1	OTHER	0.002747	0.997253	
Cre03.g158400.t1.2	OTHER	0.000286	0.999714	
Cre03.g146827.t1.1	SP(Sec/SPI)	0.890884	0.109116	CS pos: 28-29. VYG-RP. Pr: 0.7939
Cre03.g205249.t1.1	OTHER	0.001085	0.998915	
Cre03.g196400.t1.1	OTHER	0.001071	0.998929	
Cre03.g155650.t1.2	OTHER	0.002303	0.997697	
Cre03.g205809.t1.1	OTHER	0.001876	0.998124	
Cre03.g145227.t1.1	OTHER	0.000364	0.999636	
Cre03.g195326.t1.1	OTHER	0.001107	0.998893	
Cre03.g150700.t1.1	OTHER	0.000982	0.999018	
Cre03.g168250.t1.1	SP(Sec/SPI)	0.965644	0.034356	CS pos: 28-29. LHA-TW. Pr: 0.4332
Cre03.g191450.t1.2	SP(Sec/SPI)	0.949431	0.050569	CS pos: 34-35. TWA-QQ. Pr: 0.8765
Cre03.g208305.t1.1	OTHER	0.054553	0.945447	
Cre03.g161550.t1.2	OTHER	0.000776	0.999224	
Cre03.g185350.t1.1	OTHER	0.001569	0.998431	
Cre03.g207350.t1.1	OTHER	0.002617	0.997383	
Cre03.g207350.t2.1	OTHER	0.002617	0.997383	
Cre03.g146487.t1.1	OTHER	0.001098	0.998902	
Cre03.g153750.t1.2	OTHER	0.000611	0.999389	
Cre03.g175300.t1.1	OTHER	0.006517	0.993483	
Cre03.g153650.t1.2	OTHER	0.000227	0.999773	
Cre03.g201300.t1.1	SP(Sec/SPI)	0.997713	0.002287	CS pos: 24-25. ATA-AT. Pr: 0.9692
Cre03.g150450.t1.2	OTHER	0.001251	0.998749	
Cre03.g177300.t1.2	SP(Sec/SPI)	0.991548	0.008452	CS pos: 24-25. SLA-AS. Pr: 0.7508
Cre03.g201327.t1.1	OTHER	0.001291	0.998709	
Cre03.g201327.t2.1	OTHER	0.001291	0.998709	
Cre03.g145527.t1.1	OTHER	0.002327	0.997673	
Cre03.g199400.t1.1	OTHER	0.001951	0.998049	
Cre03.g146067.t1.1	OTHER	0.062738	0.937262	
Cre03.g192850.t1.2	OTHER	0.000521	0.999479	
Cre03.g212529.t1.1	OTHER	0.002268	0.997732	
Cre03.g184000.t1.2	OTHER	0.010581	0.989419	
Cre03.g165400.t1.2	OTHER	0.480198	0.519802	
Cre03.g208609.t1.1	OTHER	0.001075	0.998925	
Cre03.g155150.t1.1	OTHER	0.000930	0.999070	
Cre03.g151700.t1.2	SP(Sec/SPI)	0.997587	0.002413	CS pos: 21-22. ASA-QF. Pr: 0.8395
Cre03.g151700.t2.1	SP(Sec/SPI)	0.997587	0.002413	CS pos: 21-22. ASA-QF. Pr: 0.8395
Cre03.g164300.t1.2	OTHER	0.001708	0.998292	
Cre03.g183950.t1.2	OTHER	0.000364	0.999636	
Cre03.g185850.t1.1	OTHER	0.001080	0.998920	
Cre03.g162601.t1.1	OTHER	0.001960	0.998040	
Cre03.g198400.t1.2	OTHER	0.000346	0.999654	
Cre03.g154750.t1.2	OTHER	0.351527	0.648473	
Cre03.g190100.t1.1	OTHER	0.001389	0.998611	
Cre03.g188300.t1.1	OTHER	0.026119	0.973881	
Cre03.g176450.t1.1	SP(Sec/SPI)	0.698267	0.301733	CS pos: 17-18. ALG-VR. Pr: 0.1282
Cre03.g176450.t2.1	OTHER	0.001005	0.998995	
Cre03.g146167.t1.1	OTHER	0.000791	0.999209	
Cre03.g148150.t1.1	OTHER	0.076680	0.923320	
Cre03.g148000.t1.2	OTHER	0.002189	0.997811	
Cre03.g178750.t1.1	OTHER	0.000853	0.999147	
Cre03.g185200.t1.2	OTHER	0.003439	0.996561	
Cre03.g193200.t1.2	OTHER	0.000641	0.999359	
Cre03.g149050.t1.1	OTHER	0.000479	0.999521	
Cre03.g203451.t1.1	SP(Sec/SPI)	0.972320	0.027680	CS pos: 24-25. ARG-SA. Pr: 0.5120
Cre03.g205250.t1.1	OTHER	0.007350	0.992650	
Cre03.g200250.t1.2	OTHER	0.000844	0.999156	
Cre03.g167500.t1.2	OTHER	0.000626	0.999374	
Cre03.g156100.t1.2	OTHER	0.000104	0.999896	
Cre03.g171387.t1.1	OTHER	0.061995	0.938005	
Cre03.g146387.t2.1	OTHER	0.001405	0.998595	
Cre03.g146387.t1.1	OTHER	0.001405	0.998595	
Cre03.g144324.t1.1	OTHER	0.001559	0.998441	
Cre03.g206250.t1.1	OTHER	0.004813	0.995187	
Cre03.g202339.t1.2	OTHER	0.002320	0.997680	
Cre03.g172000.t1.2	OTHER	0.001443	0.998557	
Cre03.g210401.t1.1	OTHER	0.001698	0.998302	
Cre03.g194567.t1.1	OTHER	0.002181	0.997819	
Cre03.g200651.t1.1	OTHER	0.001020	0.998980	
Cre03.g202550.t1.1	SP(Sec/SPI)	0.990881	0.009119	CS pos: 25-26. TGA-GV. Pr: 0.2996
Cre03.g180017.t1.1	OTHER	0.003796	0.996204	
Cre03.g180017.t2.1	OTHER	0.003796	0.996204	
Cre03.g207100.t1.2	OTHER	0.005059	0.994941	
Cre03.g197250.t1.1	OTHER	0.003818	0.996182	
Cre03.g192450.t1.1	SP(Sec/SPI)	0.997441	0.002559	CS pos: 28-29. ALS-DA. Pr: 0.5789
Cre03.g199900.t1.2	OTHER	0.000813	0.999187	
Cre03.g154100.t1.1	OTHER	0.003424	0.996576	
Cre03.g154100.t2.1	OTHER	0.003242	0.996758	
